activity_date,customerid,transaction_method,transaction_type, transaction_amount
4/5/2024,7550,CREDIT CARD,RETAIL TRANSACTION,"  252,900 "
4/6/2024,5312,CREDIT CARD,INSTALMENT,"  216,827 "
4/6/2024,5312,CREDIT CARD,INSTALMENT,"  319,843 "
4/4/2024,7163,CREDIT CARD,RETAIL TRANSACTION,"  22,500 "
4/5/2024,1165,CREDIT CARD,OTHERS,"- 198,336,530 "
4/5/2024,1165,CREDIT CARD,RETAIL TRANSACTION,"  416,250 "
4/5/2024,7050,CREDIT CARD,RETAIL TRANSACTION,"  350,900 "
4/3/2024,6911,CREDIT CARD,RETAIL TRANSACTION,  529 
4/5/2024,5725,CREDIT CARD,RETAIL TRANSACTION,"  256,000 "
4/5/2024,4277,CREDIT CARD,RETAIL TRANSACTION,  60 
4/6/2024,8779,CREDIT CARD,INSTALMENT,"  68,665 "
4/6/2024,8779,CREDIT CARD,INSTALMENT,"  61,903 "
4/5/2024,4277,CREDIT CARD,RETAIL TRANSACTION,"  74,000 "
4/4/2024,1104,CREDIT CARD,RETAIL TRANSACTION,"  205,600 "
4/5/2024,7732,CREDIT CARD,RETAIL TRANSACTION,"  1,081,658 "
4/2/2024,4206,INTERNET BANKING,TRANSFER,"  30,000,000 "
4/2/2024,246,INTERNET BANKING,TRANSFER,"  1,200,000 "
4/2/2024,359,INTERNET BANKING,TRANSFER,"  50,000,000 "
4/2/2024,1104,INTERNET BANKING,TRANSFER,"  5,000,000 "
4/2/2024,2306,INTERNET BANKING,TRANSFER,"  3,337,500 "
4/2/2024,2960,INTERNET BANKING,TRANSFER,"  1,600,000 "
4/2/2024,2846,INTERNET BANKING,TRANSFER,"  10,000,000 "
4/2/2024,4288,INTERNET BANKING,TRANSFER,"  825,714 "
4/2/2024,5027,INTERNET BANKING,TRANSFER,"  10,000,000 "
4/2/2024,2271,INTERNET BANKING,TRANSFER,"  50,000 "
4/2/2024,1047,INTERNET BANKING,TRANSFER,"  600,000 "
4/2/2024,5027,INTERNET BANKING,TRANSFER,"  30,000,000 "
4/2/2024,5203,INTERNET BANKING,TRANSFER,"  500,000 "
4/2/2024,1547,INTERNET BANKING,TRANSFER,"  200,000 "
4/2/2024,3025,INTERNET BANKING,TRANSFER,"  30,000,000 "
4/2/2024,65,INTERNET BANKING,TRANSFER,"  2,000,000 "
4/2/2024,7903,INTERNET BANKING,TRANSFER,"  400,000 "
4/2/2024,4277,INTERNET BANKING,TRANSFER,"  5,600,000 "
4/2/2024,1784,INTERNET BANKING,TRANSFER,"  100,000 "
4/2/2024,1784,INTERNET BANKING,TRANSFER,"  500,000 "
4/2/2024,2306,INTERNET BANKING,TRANSFER,"  23,198,761 "
4/2/2024,4277,INTERNET BANKING,TRANSFER,"  300,000 "
4/2/2024,9716,INTERNET BANKING,TRANSFER,"  1,595,000 "
4/2/2024,1041,INTERNET BANKING,TRANSFER,"  50,000,000 "
4/2/2024,268,INTERNET BANKING,TRANSFER,"  123,000 "
4/2/2024,7023,INTERNET BANKING,TRANSFER,"  300,000 "
4/2/2024,786,BRANCH,PAYMENT,"  197,810 "
4/2/2024,4926,BRANCH,BUNGA,"  40,656 "
4/2/2024,3694,BRANCH,TRANSFER,"  12,844,039 "
4/2/2024,4288,BRANCH,TRANSFER,"  500,000,000 "
3/14/2012,6217,BANCA,NON DIGITAL,"  5,000 "
8/29/2016,5463,BANCA,NON DIGITAL,"  500,000,000 "
7/30/2018,5463,BANCA,NON DIGITAL,"  25,000,000 "
7/31/2018,5463,BANCA,NON DIGITAL,"  10,000 "
4/25/2019,5463,BANCA,NON DIGITAL,"  10,000 "
1/30/2017,2271,BANCA,NON DIGITAL,"  25,000,000 "
10/7/2022,6217,BANCA,NON DIGITAL,"  50,000,000 "
10/18/2023,6386,BANCA,NON DIGITAL,"  100,000,000 "
9/17/2013,7743,BANCA,NON DIGITAL,"  500,000 "
3/22/2024,3172,BANCA,NON DIGITAL,"  50,000,000 "
8/2/2019,359,BANCA,NON DIGITAL,"  250,000,000 "
12/19/2023,1465,BANCA,NON DIGITAL,"  80,000,000 "
12/28/2017,1047,BANCA,NON DIGITAL,"  500,000,000 "
11/4/2020,5203,BANCA,NON DIGITAL,"  18,000,000 "
11/21/2011,3105,BANCA,NON DIGITAL,"  25,000,000 "
1/11/2022,2464,BANCA,NON DIGITAL,"  15,000,000 "
3/22/2018,377,BANCA,NON DIGITAL,"  1,000,000,000 "
3/4/2024,6326,BANCA,NON DIGITAL,"  500,000,000 "
9/28/2018,1104,BANCA,NON DIGITAL,"  600,000,000 "
5/18/2021,7050,BANCA,NON DIGITAL,"  10,000 "
11/10/2022,3974,BANCA,NON DIGITAL,"  100,000,000 "
11/15/2022,3974,BANCA,NON DIGITAL,"  200,000,000 "
7/5/2023,1047,BANCA,NON DIGITAL,"  900,000,000 "
10/27/2016,1547,BANCA,NON DIGITAL,"  100,000,000 "
2/26/2018,480,BANCA,NON DIGITAL,"  100,000,000 "
3/31/2016,480,BANCA,NON DIGITAL,"  50,000,000 "
8/30/2016,188,BANCA,NON DIGITAL,"  100,000,000 "
6/12/2017,4857,BANCA,NON DIGITAL,"  300,000,000 "
5/27/2013,3569,BANCA,NON DIGITAL,"  100,000,000 "
1/27/2012,9716,BANCA,NON DIGITAL,"  20,000,000 "
3/10/2023,775,BANCA,NON DIGITAL,"  15,000,000 "
1/12/2022,2846,BANCA,NON DIGITAL,"  15,000,000 "
6/12/2012,7550,BANCA,NON DIGITAL,"  25,000,000 "
3/18/2011,359,BANCA,NON DIGITAL,"  5,000,000 "
11/12/2013,3974,BANCA,NON DIGITAL,"  25,000,000 "
11/17/2014,3974,BANCA,NON DIGITAL,"  250,000,000 "
7/16/2020,7743,BANCA,NON DIGITAL,"  20,000 "
11/16/2022,5027,BANCA,NON DIGITAL,"  100,000,000 "
10/16/2020,3025,BANCA,NON DIGITAL,"  50,000 "
4/4/2024,6604,BANCA,NON DIGITAL,"  300,000,000 "
9/28/2016,9410,BANCA,NON DIGITAL,"  200,000,000 "
1/31/2018,3025,BANCA,NON DIGITAL,"  1,000,000,000 "
10/16/2023,3025,BANCA,NON DIGITAL,"  200,000,000 "
4/22/2015,2846,BANCA,NON DIGITAL,"  75,000,000 "
4/28/2023,65,BANCA,NON DIGITAL,"  50,000 "
9/1/2023,6133,BANCA,NON DIGITAL,"  50,000 "
12/21/2022,4062,BANCA,NON DIGITAL,"  300,000 "
2/27/2023,4900,BANCA,NON DIGITAL,"  10,000 "
2/26/2015,5725,BANCA,NON DIGITAL,"  1,500,000 "
10/30/2015,4062,BANCA,NON DIGITAL,"  250,000 "
2/28/2014,1104,BANCA,NON DIGITAL,"  50,000,000 "
9/30/2019,1104,BANCA,NON DIGITAL,"  25,000,000 "
4/12/2011,8644,BANCA,NON DIGITAL,"  500,000 "
6/28/2012,3694,BANCA,NON DIGITAL,"  250,000 "
4/27/2023,3161,BANCA,NON DIGITAL,"  25,000,000 "
2/27/2015,76,BANCA,NON DIGITAL,"  90,000,000 "
7/23/2014,9216,BANCA,NON DIGITAL,"  25,000,000 "
8/24/2016,9216,BANCA,NON DIGITAL,"  100,000,000 "
8/29/2017,9216,BANCA,NON DIGITAL,"  100,000,000 "
5/9/2014,5849,BANCA,NON DIGITAL,"  30,000,000 "
6/25/2013,5027,BANCA,NON DIGITAL,"  10,000,000 "
5/3/2012,9410,BANCA,NON DIGITAL,"  25,000,000 "
7/30/2015,5312,BANCA,NON DIGITAL,"  50,000,000 "
7/11/2014,8797,BANCA,NON DIGITAL,"  25,000,000 "
7/18/2019,8797,BANCA,NON DIGITAL,"  200,000,000 "
4/28/2017,3025,BANCA,NON DIGITAL,"  25,000,000 "
2/20/2023,4266,BANCA,NON DIGITAL,"  100,000,000 "
6/19/2020,837,BANCA,NON DIGITAL,"  2,274 "
6/28/2012,9227,BANCA,NON DIGITAL,"  300,000 "
7/29/2020,5232,BANCA,NON DIGITAL,"  30,000,000 "
11/16/2023,5232,BANCA,NON DIGITAL,"  200,000,000 "
3/27/2012,4926,BANCA,NON DIGITAL,"  25,000,000 "
11/24/2011,3985,BANCA,NON DIGITAL,"  108,284 "
12/11/2017,7170,BANCA,NON DIGITAL,"  20,000,000 "
12/11/2018,7669,BANCA,NON DIGITAL,"  500,000,000 "
12/30/2022,6604,BANCA,NON DIGITAL,"  500,000,000 "
2/21/2013,3974,BANCA,NON DIGITAL,"  30,000,000 "
7/12/2023,2960,BANCA,NON DIGITAL,"  100,000,000 "
12/24/2014,9227,BANCA,NON DIGITAL,"  1,000,000,000 "
7/24/2012,280,BANCA,NON DIGITAL,"  100,000,000 "
4/23/2024,8304,MOBILE BANKING,TRANSFER,"  450,000 "
4/23/2024,7772,MOBILE BANKING,TRANSFER,"  100,000 "
4/23/2024,3569,MOBILE BANKING,TRANSFER,  500 
4/23/2024,1892,MOBILE BANKING,TRANSFER,"  4,000,000 "
4/23/2024,7027,MOBILE BANKING,TRANSFER,"  100,000,000 "
4/23/2024,2846,MOBILE BANKING,TRANSFER,"  900,000 "
4/23/2024,2846,MOBILE BANKING,TRANSFER,"  440,000 "
4/23/2024,7170,MOBILE BANKING,TRANSFER,"  3,000,000 "
4/23/2024,9227,MOBILE BANKING,TRANSFER,"  5,000,000 "
4/23/2024,5225,MOBILE BANKING,TRANSFER,"  235,000 "
4/23/2024,7903,MOBILE BANKING,TRANSFER,"  11,000,000 "
4/23/2024,7903,MOBILE BANKING,TRANSFER,"  10,000,000 "
4/23/2024,4288,MOBILE BANKING,TRANSFER,"  400,000 "
4/23/2024,4288,MOBILE BANKING,TRANSFER,"  35,000,000 "
4/23/2024,2237,MOBILE BANKING,TRANSFER,"  450,000 "
4/23/2024,2237,MOBILE BANKING,TRANSFER,"  200,000 "
4/23/2024,2237,MOBILE BANKING,TRANSFER,"  5,000,000 "
4/23/2024,7027,MOBILE BANKING,TRANSFER,"  5,000,000 "
4/23/2024,3025,MOBILE BANKING,TRANSFER,"  300,000 "
4/23/2024,4251,MOBILE BANKING,TRANSFER,"  100,000 "
4/23/2024,246,MOBILE BANKING,TRANSFER,"  2,215,000 "
4/23/2024,7027,MOBILE BANKING,TRANSFER,"  120,000 "
4/23/2024,1365,MOBILE BANKING,TRANSFER,"  10,000,000 "
4/23/2024,3349,MOBILE BANKING,TRANSFER,"  100,000 "
4/23/2024,3349,MOBILE BANKING,TRANSFER,"  300,000 "
4/23/2024,4288,MOBILE BANKING,TRANSFER,"  100,000 "
4/23/2024,4288,MOBILE BANKING,TRANSFER,"  444,908 "
4/23/2024,4288,MOBILE BANKING,TRANSFER,"  27,000 "
4/23/2024,5225,MOBILE BANKING,TRANSFER,"  150,000 "
4/23/2024,779,MOBILE BANKING,TRANSFER,"  30,000 "
4/23/2024,7772,MOBILE BANKING,TRANSFER,"  600,000 "
4/23/2024,4206,MOBILE BANKING,TRANSFER,"  20,000,000 "
4/23/2024,8797,MOBILE BANKING,TRANSFER,"  35,000 "
4/23/2024,1104,MOBILE BANKING,TRANSFER,"  2,400,000 "
4/23/2024,1104,MOBILE BANKING,TRANSFER,"  1,000 "
4/23/2024,4926,MOBILE BANKING,TRANSFER,"  40,000 "
4/23/2024,786,MOBILE BANKING,TRANSFER,"  500,000 "
4/23/2024,3183,MOBILE BANKING,TRANSFER,"  150,000 "
4/23/2024,6217,MOBILE BANKING,TRANSFER,"  600,000 "
4/23/2024,5952,MOBILE BANKING,TRANSFER,"  1,000,000 "
4/23/2024,1310,MOBILE BANKING,TRANSFER,"  62,000 "
4/23/2024,3105,MOBILE BANKING,TRANSFER,"  30,000,000 "
4/23/2024,6911,MOBILE BANKING,TRANSFER,"  250,000 "
4/23/2024,2271,MOBILE BANKING,TRANSFER,  200 
4/23/2024,1047,MOBILE BANKING,TRANSFER,"  34,313 "
4/23/2024,3974,MOBILE BANKING,TRANSFER,"  23,000 "
4/23/2024,65,MOBILE BANKING,TRANSFER,"  3,500,000 "
4/24/2024,2168,ATM,WITHDRAWAL,"  200,000 "
4/24/2024,1047,ATM,WITHDRAWAL,"  100,000 "
4/24/2024,3974,ATM,WITHDRAWAL,"  50,000 "
4/24/2024,1041,ATM,WITHDRAWAL,"  150,000 "
4/24/2024,1465,ATM,WITHDRAWAL,"  50,000 "
4/24/2024,9227,ATM,WITHDRAWAL,"  1,000,000 "
4/24/2024,4799,ATM,WITHDRAWAL,"  500,000 "
4/24/2024,3974,ATM,WITHDRAWAL,"  300,000 "
4/24/2024,3183,ATM,WITHDRAWAL,"  50,000 "
4/24/2024,1892,ATM,WITHDRAWAL,"  200,000 "
4/24/2024,7669,ATM,WITHDRAWAL,"  1,000,000 "
4/24/2024,3985,ATM,WITHDRAWAL,"  950,000 "
4/24/2024,8797,ATM,WITHDRAWAL,"  200,000 "
4/24/2024,7550,ATM,WITHDRAWAL,"  1,000,000 "
4/24/2024,2759,ATM,WITHDRAWAL,"  300,000 "
4/24/2024,775,ATM,WITHDRAWAL,"  1,000,000 "
4/24/2024,3985,ATM,WITHDRAWAL,"  500,000 "
4/24/2024,1784,ATM,WITHDRAWAL,"  100,000 "
4/24/2024,4900,ATM,WITHDRAWAL,"  500,000 "
4/24/2024,5849,ATM,WITHDRAWAL,"  300,000 "
4/24/2024,2497,ATM,WITHDRAWAL,"  500,000 "
4/24/2024,4266,ATM,WITHDRAWAL,"  1,500,000 "
4/24/2024,3349,ATM,WITHDRAWAL,"  1,600,000 "
4/24/2024,7969,ATM,WITHDRAWAL,"  1,500,000 "
4/24/2024,268,ATM,WITHDRAWAL,"  200,000 "
4/24/2024,3985,ATM,WITHDRAWAL,"  100,000 "
4/24/2024,8644,ATM,WITHDRAWAL,"  200,000 "
4/24/2024,6604,ATM,WITHDRAWAL,"  100,000 "
4/24/2024,7050,ATM,TRANSFER,"  300,000 "
4/24/2024,786,ATM,WITHDRAWAL,"  500,000 "
4/24/2024,7050,ATM,BIAYA,"  7,500 "
4/24/2024,9716,ATM,WITHDRAWAL,"  100,000 "
4/24/2024,7023,ATM,WITHDRAWAL,"  500,000 "
4/24/2024,7550,QRIS,PAYMENT,"  26,000 "
4/24/2024,7550,QRIS,PAYMENT,"  8,500 "
4/25/2024,4266,QRIS,PAYMENT,"  36,000 "
4/24/2024,1047,QRIS,PAYMENT,"  56,000 "
4/25/2024,844,QRIS,PAYMENT,"  1,134,980 "
4/25/2024,844,QRIS,PAYMENT,"  509,410 "
4/25/2024,359,QRIS,PAYMENT,"  297,000 "
4/25/2024,1047,QRIS,PAYMENT,"  103,950 "
4/24/2024,5203,QRIS,PAYMENT,"  791,680 "
4/25/2024,280,QRIS,PAYMENT,"  79,000 "
4/25/2024,280,QRIS,PAYMENT,"  74,000 "
4/24/2024,9216,QRIS,PAYMENT,"  17,000 "
4/24/2024,5232,QRIS,PAYMENT,"  840,000 "
4/24/2024,280,QRIS,PAYMENT,"  648,000 "
4/24/2024,7027,QRIS,PAYMENT,"  45,000 "
4/24/2024,326,QRIS,PAYMENT,"  53,213 "
4/25/2024,3974,QRIS,PAYMENT,"  30,000 "
4/24/2024,6604,QRIS,PAYMENT,"  13,000 "
4/25/2024,1041,QRIS,PAYMENT,"  5,000 "
4/24/2024,2146,QRIS,PAYMENT,"  29,000 "
4/25/2024,779,QRIS,PAYMENT,"  260,150 "
4/25/2024,779,QRIS,PAYMENT,"  103,400 "
4/24/2024,6217,QRIS,PAYMENT,"  143,800 "
4/25/2024,2271,QRIS,PAYMENT,"  50,000 "
4/25/2024,2271,QRIS,PAYMENT,"  20,000 "
4/25/2024,3183,QRIS,PAYMENT,"  229,000 "
4/25/2024,1047,QRIS,PAYMENT,"  12,500 "
4/24/2024,5232,QRIS,PAYMENT,"  9,000 "
4/25/2024,3025,QRIS,PAYMENT,"  307,000 "
4/25/2024,1104,QRIS,PAYMENT,"  68,983 "
4/25/2024,1104,QRIS,PAYMENT,"  80,300 "
4/3/2024,5027,BRANCH,BIAYA,"  5,000 "
4/3/2024,3349,BRANCH,BIAYA,"  2,000 "
4/3/2024,480,BRANCH,TRANSFER,"  4,466,100 "
4/3/2024,3694,BRANCH,TRANSFER,"  33,750 "
4/3/2024,9216,BRANCH,BIAYA,"  10,000 "
4/3/2024,7050,BRANCH,TRANSFER,"  1,430,000 "
4/3/2024,5463,BRANCH,BIAYA,"  10,000 "
4/3/2024,7163,BRANCH,BIAYA,"  10,000 "
4/3/2024,4277,BRANCH,BIAYA,"  10,000 "
4/3/2024,359,BRANCH,TRANSFER,"  4,209,300 "
4/3/2024,2146,BRANCH,CASH WITHDRAWAL,"  8,100,000 "
4/3/2024,3974,BRANCH,CASH WITHDRAWAL,"  26,908,877 "
4/3/2024,5463,BRANCH,TRANSFER,"  8,500,000 "
4/3/2024,1047,BRANCH,TRANSFER,"  7,200,000 "
4/3/2024,600,BRANCH,BIAYA,"  5,000 "
4/3/2024,1396,BRANCH,TRANSFER,"  900,000,000 "
4/3/2024,1784,BRANCH,TRANSFER,"  1,500,000 "
4/3/2024,76,BRANCH,BIAYA,"  10,000 "
4/3/2024,268,BRANCH,BIAYA,"  10,000 "
4/3/2024,5463,BRANCH,PAYMENT,"  38,000,000 "
4/3/2024,3349,BRANCH,BIAYA,"  10,000 "
4/3/2024,2759,BRANCH,BIAYA,"  5,000 "
4/3/2024,480,BRANCH,TRANSFER,"  3,424,129 "
4/3/2024,8797,BRANCH,TRANSFER,"  234,500 "
4/3/2024,377,BRANCH,BIAYA,"  2,500 "
4/3/2024,2146,MERCHANT,PAYMENT,"  102,500 "
4/3/2024,268,BRANCH,BIAYA,"  1,000 "
4/3/2024,246,BRANCH,TRANSFER,"  150,000 "
4/3/2024,4426,BRANCH,BIAYA,"  5,000 "
4/3/2024,5225,BRANCH,BIAYA,"  1,500 "
4/3/2024,7903,BRANCH,TRANSFER,"  2,272,163 "
4/3/2024,2237,BRANCH,BIAYA,"  10,000 "
4/3/2024,775,VELOCITY,OTHER VELO TRX,"  2,000,000 "
4/3/2024,3349,VELOCITY,OTHER VELO TRX,"  31,000 "
4/3/2024,2168,VELOCITY,OTHER VELO TRX,"  2,000,000 "
4/3/2024,1892,VELOCITY,OTHER VELO TRX,"  30,000 "
4/3/2024,775,VELOCITY,OTHER VELO TRX,"  1,000,000 "
4/3/2024,7743,VELOCITY,OTHER VELO TRX,"  1,700,000 "
4/3/2024,5463,VELOCITY,TRANSFER,"  1,736,500 "
4/3/2024,6911,VELOCITY,TRANSFER,"  2,495,000 "
4/3/2024,4266,VELOCITY,OTHER VELO TRX,"  600,000 "
4/3/2024,4799,VELOCITY,OTHER VELO TRX,"  100,000,000 "
4/3/2024,4857,VELOCITY,OTHER VELO TRX,"  1,485,000 "
4/3/2024,280,VELOCITY,OTHER VELO TRX,"  55,000 "
4/3/2024,4277,VELOCITY,OTHER VELO TRX,"  870,000 "
4/3/2024,7163,VELOCITY,OTHER VELO TRX,"  1,000,000 "
4/3/2024,359,VELOCITY,OTHER VELO TRX,"  1,450,000 "
4/3/2024,326,VELOCITY,OTHER VELO TRX,"  1,000,000 "
4/3/2024,9410,VELOCITY,OTHER VELO TRX,"  1,000,000 "
4/3/2024,1892,VELOCITY,OTHER VELO TRX,"  15,000 "
4/3/2024,1104,VELOCITY,OTHER VELO TRX,"  1,000,000 "
4/3/2024,480,VELOCITY,OTHER VELO TRX,"  199,000 "
4/3/2024,4266,VELOCITY,BIAYA,"  6,500 "
4/3/2024,280,VELOCITY,OTHER VELO TRX,"  180,000 "
4/3/2024,6911,VELOCITY,OTHER VELO TRX,"  250,000 "
4/3/2024,2022,VELOCITY,OTHER VELO TRX,"  4,990,000 "
4/3/2024,480,VELOCITY,TRANSFER,"  59,000,000 "
4/3/2024,2464,VELOCITY,OTHER VELO TRX,"  400,000 "
4/3/2024,7772,VELOCITY,OTHER VELO TRX,"  5,000,000 "
4/3/2024,1165,VELOCITY,OTHER VELO TRX,"  40,000 "
4/3/2024,7732,VELOCITY,OTHER VELO TRX,"  400,000 "
4/3/2024,6513,VELOCITY,OTHER VELO TRX,"  149,240 "
4/3/2024,5203,VELOCITY,OTHER VELO TRX,"  500,000 "
4/3/2024,1104,VELOCITY,OTHER VELO TRX,"  90,000 "
4/3/2024,1892,VELOCITY,OTHER VELO TRX,"  650,000 "
4/3/2024,1047,VELOCITY,OTHER VELO TRX,"  176,000 "
4/3/2024,7772,VELOCITY,OTHER VELO TRX,"  300,000 "
4/3/2024,3105,VELOCITY,TRANSFER,"  3,358,700 "
4/3/2024,7050,VELOCITY,OTHER VELO TRX,"  840,000 "
4/3/2024,2759,VELOCITY,OTHER VELO TRX,"  4,630,000 "
4/3/2024,1165,VELOCITY,OTHER VELO TRX,"  400,000 "
4/3/2024,6911,VELOCITY,OTHER VELO TRX,"  3,800,000 "
4/3/2024,5312,VELOCITY,OTHER VELO TRX,"  10,000,000 "
4/13/2024,4857,VELOCITY,OTHER VELO TRX,"  400,000 "
4/13/2024,5225,VELOCITY,OTHER VELO TRX,"  1,000,000 "
4/13/2024,4277,VELOCITY,OTHER VELO TRX,"  575,000 "
4/13/2024,5203,VELOCITY,OTHER VELO TRX,"  501,750 "
4/13/2024,1795,VELOCITY,OTHER VELO TRX,"  600,000 "
4/13/2024,837,VELOCITY,OTHER VELO TRX,"  100,000 "
4/13/2024,3349,VELOCITY,OTHER VELO TRX,"  8,000 "
4/13/2024,1165,VELOCITY,OTHER VELO TRX,"  1,300,000 "
4/13/2024,2271,VELOCITY,OTHER VELO TRX,"  2,700,000 "
4/13/2024,5463,VELOCITY,OTHER VELO TRX,"  215,000 "
4/13/2024,188,VELOCITY,OTHER VELO TRX,"  500,000 "
4/13/2024,7903,VELOCITY,OTHER VELO TRX,"  270,000 "
4/13/2024,3161,VELOCITY,OTHER VELO TRX,"  10,000,000 "
4/13/2024,326,VELOCITY,OTHER VELO TRX,"  300,000 "
4/13/2024,5232,VELOCITY,OTHER VELO TRX,"  100,000 "
4/13/2024,4251,VELOCITY,OTHER VELO TRX,"  900,000 "
4/13/2024,1784,VELOCITY,OTHER VELO TRX,"  250,000 "
4/13/2024,3985,VELOCITY,OTHER VELO TRX,"  100,000 "
4/13/2024,246,VELOCITY,OTHER VELO TRX,"  50,000 "
4/13/2024,2237,VELOCITY,OTHER VELO TRX,"  700,000 "
4/13/2024,480,VELOCITY,OTHER VELO TRX,"  300,000 "
4/13/2024,7170,VELOCITY,OTHER VELO TRX,"  44,000 "
4/13/2024,4288,VELOCITY,OTHER VELO TRX,"  200,000 "
4/13/2024,7027,VELOCITY,OTHER VELO TRX,"  4,500,000 "
4/13/2024,280,VELOCITY,OTHER VELO TRX,"  150,000 "
4/13/2024,8304,VELOCITY,OTHER VELO TRX,"  50,000 "
4/13/2024,4926,VELOCITY,OTHER VELO TRX,"  150,000 "
4/13/2024,7903,VELOCITY,OTHER VELO TRX,"  42,000 "
4/13/2024,4251,VELOCITY,OTHER VELO TRX,"  30,000,000 "
4/13/2024,6513,VELOCITY,OTHER VELO TRX,"  2,000,000 "
4/13/2024,7772,VELOCITY,OTHER VELO TRX,"  130,000 "
4/13/2024,3349,VELOCITY,OTHER VELO TRX,"  30,000 "
4/13/2024,8097,VELOCITY,OTHER VELO TRX,"  140,000 "
4/13/2024,6911,VELOCITY,OTHER VELO TRX,"  10,000,000 "
4/13/2024,4277,VELOCITY,OTHER VELO TRX,"  50,000 "
4/13/2024,480,VELOCITY,OTHER VELO TRX,"  200,000 "
4/13/2024,377,VELOCITY,OTHER VELO TRX,"  722,400 "
4/13/2024,188,VELOCITY,OTHER VELO TRX,"  1,500,011 "
4/13/2024,1547,VELOCITY,OTHER VELO TRX,"  808,000 "
4/13/2024,280,VELOCITY,OTHER VELO TRX,"  350,000 "
4/13/2024,3985,VELOCITY,OTHER VELO TRX,"  50,500 "
4/13/2024,2022,VELOCITY,OTHER VELO TRX,"  1,000,000 "
4/13/2024,4206,VELOCITY,OTHER VELO TRX,"  31,000 "
4/13/2024,480,VELOCITY,OTHER VELO TRX,"  10,000 "
4/13/2024,7732,VELOCITY,OTHER VELO TRX,"  2,000,000 "
4/13/2024,1047,VELOCITY,OTHER VELO TRX,"  6,000,000 "
4/13/2024,7023,VELOCITY,OTHER VELO TRX,"  100,000 "
4/13/2024,4062,VELOCITY,OTHER VELO TRX,"  65,000 "
4/13/2024,480,VELOCITY,OTHER VELO TRX,"  5,300,000 "
4/13/2024,4277,VELOCITY,OTHER VELO TRX,"  500,000 "
3/31/2024,3010,DEBIT CARD,PAYMENT,"  128,100 "
4/1/2024,1310,DEBIT CARD,PAYMENT,"  200,000 "
3/31/2024,775,DEBIT CARD,PAYMENT,"  699,800 "
4/1/2024,775,DEBIT CARD,PAYMENT,"  874,600 "
4/1/2024,1310,DEBIT CARD,PAYMENT,"  359,500 "
4/1/2024,1310,DEBIT CARD,PAYMENT,"  240,000 "
4/1/2024,1310,DEBIT CARD,PAYMENT,"  304,000 "
4/1/2024,5463,DEBIT CARD,PAYMENT,"  178,920 "
3/31/2024,9216,DEBIT CARD,PAYMENT,"  318,600 "
3/31/2024,5225,DEBIT CARD,PAYMENT,"  50,500 "
3/31/2024,2237,DEBIT CARD,PAYMENT,"  800,000 "
4/1/2024,326,DEBIT CARD,PAYMENT,"  2,307,700 "
3/31/2024,326,DEBIT CARD,PAYMENT,"  100,000 "
3/31/2024,600,VIRTUAL DEBIT CARD,PAYMENT,"  202,000 "
3/31/2024,3694,VIRTUAL DEBIT CARD,PAYMENT,"  73,500 "
4/1/2024,9227,VIRTUAL DEBIT CARD,PAYMENT,"  2,000 "
4/1/2024,9227,VIRTUAL DEBIT CARD,PAYMENT,"  83,799 "
3/31/2024,3161,VIRTUAL DEBIT CARD,PAYMENT,"  43,200 "
4/24/2024,1365,MOBILE BANKING,TRANSFER,"  1,947,000 "
4/24/2024,9410,MOBILE BANKING,TRANSFER,"  30,680,000 "
4/24/2024,4426,MOBILE BANKING,TRANSFER,"  10,665,000 "
4/24/2024,7969,MOBILE BANKING,TRANSFER,"  150,000 "
4/24/2024,1223,MOBILE BANKING,TRANSFER,"  36,000,000 "
4/24/2024,268,MOBILE BANKING,TRANSFER,"  200,000 "
4/24/2024,3172,MOBILE BANKING,TRANSFER,"  50,000 "
4/24/2024,7170,MOBILE BANKING,TRANSFER,"  50,000 "
4/24/2024,5027,MOBILE BANKING,TRANSFER,"  50,000,000 "
4/24/2024,3694,MOBILE BANKING,TRANSFER,"  100,000 "
4/24/2024,3694,MOBILE BANKING,TRANSFER,"  4,800,000 "
4/24/2024,9227,MOBILE BANKING,TRANSFER,"  545,000 "
4/24/2024,7550,MOBILE BANKING,TRANSFER,"  2,500,000 "
4/24/2024,7550,MOBILE BANKING,TRANSFER,"  2,000,000 "
4/24/2024,7550,MOBILE BANKING,TRANSFER,"  10,000,000 "
4/24/2024,7550,MOBILE BANKING,TRANSFER,"  900,000 "
4/24/2024,7550,MOBILE BANKING,TRANSFER,"  1,500,000 "
4/24/2024,8097,MOBILE BANKING,TRANSFER,"  4,960,502 "
4/24/2024,8097,MOBILE BANKING,TRANSFER,"  15,000,000 "
4/24/2024,8097,MOBILE BANKING,TRANSFER,"  1,700,000 "
4/24/2024,6513,MOBILE BANKING,TRANSFER,"  500,000 "
4/24/2024,9227,MOBILE BANKING,TRANSFER,"  1,000 "
4/24/2024,1223,MOBILE BANKING,TRANSFER,"  100,000 "
4/24/2024,7732,MOBILE BANKING,TRANSFER,"  200,000 "
4/24/2024,8644,MOBILE BANKING,TRANSFER,"  200,000 "
4/24/2024,5725,MOBILE BANKING,TRANSFER,"  400,000 "
4/24/2024,7903,MOBILE BANKING,TRANSFER,"  30,000 "
4/24/2024,7903,MOBILE BANKING,TRANSFER,"  20,000 "
4/24/2024,844,MOBILE BANKING,TRANSFER,"  100,000 "
